title,title_normalized,colonfix,single_resource,ignore,checked,multiple_resource,url,id
More Open Access Journals: Group 7,more open access journals: group 7,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-7.html,"tag:blogger.com,1999:blog-116259103207720939.post-3242100928518252837"
Brill's new open access policy,brills new open access policy,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/11/brills-new-open-access-policy.html,"tag:blogger.com,1999:blog-116259103207720939.post-1286159717208896133"
More Open Access Journals: Group 6,more open access journals: group 6,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-6.html,"tag:blogger.com,1999:blog-116259103207720939.post-8679448431744363459"
More Open Access Journals: Group 5,more open access journals: group 5,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-5.html,"tag:blogger.com,1999:blog-116259103207720939.post-3702175166884849138"
More Open Access Journals: Group 4,more open access journals: group 4,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals-group-4.html,"tag:blogger.com,1999:blog-116259103207720939.post-8863792310716111219"
More Open Access Journals: Group 3,more open access journals: group 3,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/11/more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-8094931601391772525"
More Open Access Journals: Group 2,more open access journals: group 2,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/more-open-access-journals_31.html,"tag:blogger.com,1999:blog-116259103207720939.post-3735325139798243436"
More Open Access Journals: Group 1,more open access journals: group 1,more open access journals,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-3014246064695821438"
Open Access Journal: The Historical Review/La Revue Historique,open access journal: the historical review/la revue historique,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/open-access-journal-historical-reviewla.html,"tag:blogger.com,1999:blog-116259103207720939.post-573307300342808873"
Early Christian and Byzantine art monographs from the Universitätsbibliothek Heidelberg,early christian and byzantine art monographs from the universitätsbibliothek heidelberg,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/10/early-christian-and-byzantine-artl.html,"tag:blogger.com,1999:blog-116259103207720939.post-7769318754396486264"
Two additional Croatian open access archaeology journals,two additional croatian open access archaeology journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/two-additional-croatian-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-6942704094524307345"
Open Access to the publications of the Merowe Dam Archaeological Salvage Project,open access to the publications of the merowe dam archaeological salvage project,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/open-access-to-publicsations-of-merowe.html,"tag:blogger.com,1999:blog-116259103207720939.post-6642627098495686677"
Open Access Syrian Archaeology,open access syrian archaeology,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/10/open-access-syrian-archaeology.html,"tag:blogger.com,1999:blog-116259103207720939.post-4851394111642526220"
Three More Mesopotamian Open Access Journals,three more mesopotamian open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/three-more-mesopotamian-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-4531924748007732444"
Open Access to the Corpus Scriptorum Ecclesiasticorum Latinorum,open access to the corpus scriptorum ecclesiasticorum latinorum,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/10/open-access-to-corpus-scriptorum.html,"tag:blogger.com,1999:blog-116259103207720939.post-5790304892081520724"
A dozen more open access journals,a dozen more open access journals,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/dozen-more-open-access-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-4936861737208793147"
Open Access Journals from InterClassica,open access journals from interclassica,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/open-access-journals-from-universidad.html,"tag:blogger.com,1999:blog-116259103207720939.post-4609486013349040248"
Migne online,migne online,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/10/migne-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-6650637761764183728"
Open Access Archives: Griffith Institute,open access archives: griffith institute,open access archives,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/open-access-archives-griffith-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-4552369663581580191"
University of Michigan Press books open access at HathiTrust,university of michigan press books open access at hathitrust,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/10/university-of-michigan-press-books-open.html,"tag:blogger.com,1999:blog-116259103207720939.post-3042885697748392784"
American Numismatic Society Online,american numismatic society online,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/10/american-numismatic-society-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-455539690251779188"
New Testament Manuscripts,new testament manuscripts,,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/new-testament-manuscripts.html,"tag:blogger.com,1999:blog-116259103207720939.post-8613907979992262778"
The CSA Propylaea Project,the csa propylaea project,,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/csa-propylaea-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-586065872179181511"
Open Access Digital Library: THE CUNEIFORM DIGITAL LIBRARY,open access digital library: the cuneiform digital library,open access digital library,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/open-access-digital-library-cuneiform.html,"tag:blogger.com,1999:blog-116259103207720939.post-4685064970071462147"
Open Access Journal: Bulletin of the Israeli Academic Center in Cairo,open access journal: bulletin of the israeli academic center in cairo,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/open-access-journal-bulletin-of-israeli.html,"tag:blogger.com,1999:blog-116259103207720939.post-2795047346613604575"
Open Access Journal: Structure and Dynamics: eJournal of Anthropological and Related Sciences,open access journal: structure and dynamics: ejournal of anthropological and related sciences,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/open-access-journal-structure-and.html,"tag:blogger.com,1999:blog-116259103207720939.post-2869138931861328862"
Open Access Journal: Prazské egyptologické studie PES,open access journal: prazské egyptologické studie pes,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/10/open-access-journal-prazske.html,"tag:blogger.com,1999:blog-116259103207720939.post-5384112954428654853"
Open Access Journal: Hebraic Political Studies,open access journal: hebraic political studies,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/09/open-access-journal-hebraic-political.html,"tag:blogger.com,1999:blog-116259103207720939.post-8628980968895571755"
The Inscriptions of Roman Tripolitania,the inscriptions of roman tripolitania,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/09/inscriptions-of-roman-tripolitania.html,"tag:blogger.com,1999:blog-116259103207720939.post-7022349239541904903"
e-kitap: Arkeoloji,ekitap: arkeoloji,ekitap,true,false,true,false,http://ancientworldonline.blogspot.com/2009/09/e-kitap-arkeoloji.html,"tag:blogger.com,1999:blog-116259103207720939.post-3155850181785359975"
Ancient and Near Eastern journals open access at revues.org,ancient and near eastern journals open access at revuesorg,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/05/ancient-and-near-eastern-journals-open.html,"tag:blogger.com,1999:blog-116259103207720939.post-853156992756498897"
Preprints and Open Access Revisited,preprints and open access revisited,,false,true,true,false,http://ancientworldonline.blogspot.com/2009/09/preprints-and-open-access-revisited.html,"tag:blogger.com,1999:blog-116259103207720939.post-8319965784986636457"
Open Access Journals in Ancient Studies at Dialnet,open access journals in ancient studies at dialnet,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/09/open-access-journals-in-ancient-studies.html,"tag:blogger.com,1999:blog-116259103207720939.post-8214559682146973850"
Onomasticon Oasiticum,onomasticon oasiticum,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/09/onomasticon-oasiticum.html,"tag:blogger.com,1999:blog-116259103207720939.post-4378517734664389614"
Eleven additional volumes online at the Oriental Institute,eleven additional volumes online at the oriental institute,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/09/eleven-additional-volumes-online-at.html,"tag:blogger.com,1999:blog-116259103207720939.post-8201936426642676601"
Open Access Journals: La rivista Siti,open access journals: la rivista siti,open access journals,true,false,true,false,http://ancientworldonline.blogspot.com/2009/09/open-access-journals-la-rivista-siti.html,"tag:blogger.com,1999:blog-116259103207720939.post-4417981155386902226"
Twelve additional volumes online at the Oriental Institute,twelve additional volumes online at the oriental institute,,false,false,true,true,http://ancientworldonline.blogspot.com/2009/09/twelve-additional-volumes-online-at.html,"tag:blogger.com,1999:blog-116259103207720939.post-7727387562812706910"
,,,true,false,true,false,http://ancientworldonline.blogspot.com/2009/09/revue-detudes-medievales-romanes-issn.html,"tag:blogger.com,1999:blog-116259103207720939.post-8752339944672987588"
Open Access Books: Digitale Sammlungen Archäologie und Ägyptologie: UB Heidelberg,open access books: digitale sammlungen archäologie und ägyptologie: ub heidelberg,open access books,true,false,true,false,http://ancientworldonline.blogspot.com/2009/09/open-access-books-digitale-sammlungen.html,"tag:blogger.com,1999:blog-116259103207720939.post-2032593106038044116"
Open Access Bibliography: Balkan Prehistory,open access bibliography: balkan prehistory,open access bibliography,false,false,false,false,http://ancientworldonline.blogspot.com/2009/09/open-access-archaeology-excavations-at_01.html,"tag:blogger.com,1999:blog-116259103207720939.post-2007342250679703912"
